country,1956
Afghanistan,0.24819277108433757
Angola,0.2867469879518073
Albania,0.583132530120482
Andorra,1.0
UAE,0.6024096385542169
Argentina,0.7566265060240965
Armenia,0.49879518072289175
Antigua and Barbuda,0.6674698795180724
Australia,0.8819277108433737
Austria,0.819277108433735
Azerbaijan,0.23373493975903636
Burundi,0.202409638554217
Belgium,0.8481927710843374
Benin,0.2506024096385545
Burkina Faso,0.1036144578313255
Bangladesh,0.20722891566265067
Bulgaria,0.768674698795181
Bahrain,0.4819277108433736
Bahamas,0.6409638554216869
Bosnia and Herzegovina,0.5614457831325302
Belarus,0.8650602409638556
Belize,0.6433734939759038
Bolivia,0.17831325301204837
Brazil,0.4
Barbados,0.7156626506024099
Brunei,0.4530120481927712
Bhutan,0.146987951807229
Botswana,0.48674698795180726
Central African Republic,0.25301204819277123
Canada,0.8795180722891568
Switzerland,0.8843373493975905
Chile,0.5373493975903617
China,0.4963855421686748
Cote d'Ivoire,0.23373493975903636
Cameroon,0.2843373493975906
"Congo, Dem. Rep.",0.3132530120481928
"Congo, Rep.",0.21686746987951822
Colombia,0.5638554216867472
Comoros,0.2939759036144579
Cape Verde,0.5614457831325302
Costa Rica,0.7036144578313254
Cuba,0.7975903614457834
Cyprus,0.7132530120481929
Czech Republic,0.855421686746988
Germany,0.8457831325301207
Djibouti,0.5204819277108436
Dominica,0.5373493975903617
Denmark,0.9253012048192774
Dominican Republic,0.6457831325301208
Algeria,0.474698795180723
Ecuador,0.49879518072289175
Egypt,0.26024096385542184
Eritrea,0.17590361445783143
Spain,0.7975903614457834
Estonia,0.8216867469879522
Ethiopia,0.15662650602409645
Finland,0.8265060240963856
Fiji,0.7277108433734941
France,0.8602409638554219
"Micronesia, Fed. Sts.",0.4313253012048194
Gabon,0.36626506024096395
UK,0.8867469879518072
Georgia,0.5204819277108436
Ghana,0.36626506024096395
Guinea,0.14939759036144584
Gambia,0.46265060240963873
Guinea-Bissau,0.048192771084337394
Equatorial Guinea,0.13734939759036158
Greece,0.9132530120481931
Grenada,0.674698795180723
Guatemala,0.2506024096385545
Guyana,0.5349397590361448
"Hong Kong, China",0.7180722891566266
Honduras,0.2578313253012049
Croatia,0.6650602409638556
Haiti,0.25301204819277123
Hungary,0.768674698795181
Indonesia,0.3012048192771085
India,0.2939759036144579
Ireland,0.8506024096385542
Iran,0.1879518072289158
Iraq,0.6048192771084339
Iceland,0.9397590361445783
Israel,0.8698795180722895
Italy,0.8313253012048193
Jamaica,0.7036144578313254
Jordan,0.5807228915662651
Japan,0.7783132530120481
Kazakhstan,0.6265060240963857
Kenya,0.4265060240963857
Kyrgyz Republic,0.47710843373493994
Cambodia,0.33734939759036153
Kiribati,0.31084337349397606
St. Kitts and Nevis,0.6674698795180724
South Korea,0.549397590361446
Kuwait,0.7662650602409639
Lao,0.15421686746987973
Lebanon,0.7060240963855423
Liberia,0.14457831325301207
Libya,0.3903614457831327
St. Lucia,0.5421686746987951
Liechtenstein,0.5662650602409639
Sri Lanka,0.6771084337349399
Lesotho,0.4602409638554218
Lithuania,0.819277108433735
Luxembourg,0.8168674698795183
Latvia,0.8602409638554219
Morocco,0.2987951807228918
Monaco,0.8650602409638556
Moldova,0.549397590361446
Madagascar,0.21686746987951822
Maldives,0.021686746987952032
Mexico,0.49879518072289175
Marshall Islands,0.5036144578313254
North Macedonia,0.47710843373493994
Mali,0.06987951807228932
Malta,0.8265060240963856
Myanmar,0.07951807228915675
Montenegro,0.8506024096385542
Mongolia,0.18554216867469886
Mozambique,0.24819277108433757
Mauritania,0.3903614457831327
Mauritius,0.5614457831325302
Malawi,0.05783132530120505
Malaysia,0.6192771084337351
Namibia,0.5228915662650603
Niger,0.13012048192771097
Nigeria,0.2939759036144579
Nicaragua,0.4650602409638557
Netherlands,0.9397590361445783
Norway,0.9518072289156628
Nepal,0.22168674698795188
Nauru,0.6289156626506026
New Zealand,0.8915662650602411
Oman,0.22891566265060248
Pakistan,0.37349397590361455
Panama,0.6819277108433738
Peru,0.26024096385542184
Philippines,0.5927710843373496
Palau,0.43614457831325304
Papua New Guinea,0.42891566265060266
Poland,0.7493975903614462
North Korea,0.2506024096385545
Portugal,0.6722891566265062
Paraguay,0.8361445783132532
Palestine,0.3831325301204821
Qatar,0.7493975903614462
Romania,0.7180722891566266
Russia,0.8216867469879522
Rwanda,0.11566265060240977
Saudi Arabia,0.4602409638554218
Sudan,0.3493975903614458
Senegal,0.3012048192771085
Singapore,0.7180722891566266
Solomon Islands,0.20000000000000007
Sierra Leone,0.1879518072289158
El Salvador,0.3903614457831327
San Marino,0.932530120481928
Somalia,0.26024096385542184
Serbia,0.6457831325301208
South Sudan,0.3421686746987954
Sao Tome and Principe,0.1590361445783134
Suriname,0.6650602409638556
Slovak Republic,0.8313253012048193
Slovenia,0.6891566265060242
Sweden,0.9421686746987955
Eswatini,0.2626506024096388
Seychelles,0.6915662650602411
Syria,0.5807228915662651
Chad,0.3060240963855424
Togo,0.2987951807228918
Thailand,0.5975903614457833
Tajikistan,0.3783132530120482
Turkmenistan,0.4457831325301206
Timor-Leste,0.25301204819277123
Tonga,0.710843373493976
Trinidad and Tobago,0.6795180722891568
Tunisia,0.30361445783132546
Turkey,0.3349397590361448
Tuvalu,0.38072289156626515
Taiwan,0.7012048192771086
Tanzania,0.2650602409638555
Uganda,0.3421686746987954
Ukraine,0.855421686746988
Uruguay,0.8289156626506026
USA,0.8698795180722895
Uzbekistan,0.6120481927710845
St. Vincent and the Grenadines,0.6120481927710845
Venezuela,0.6698795180722893
Vietnam,0.5542168674698796
Vanuatu,0.3783132530120482
Samoa,0.5903614457831327
Yemen,0.0
South Africa,0.4698795180722891
Zambia,0.3542168674698797
Zimbabwe,0.5060240963855421
